Data,Espèce,image,width,height,xmin,ymin,xmax,ymax
TRAIN,ACCMOU,Mangeoires/img1740.jpg,240.0,135.0,62.4775,45.0625,118.4375,75.93625
TRAIN,SITTOR,Mangeoires/img1741.jpg,240.0,135.0,114.20625,42.17625,149.48375,108.77125000000001
TRAIN,MESCHA,Mangeoires/img1742.jpg,240.0,135.0,3.32375,23.6425,70.8325,108.42625
TRAIN,ECUROU,Mangeoires/img1743.jpg,240.0,136.0,106.24875,104.9925,239.53,135.585
TRAIN,PIEBAV,Mangeoires/img1744.jpg,240.0,136.0,27.75125,49.735,140.1625,135.585
TRAIN,MESCHA,Mangeoires/img1745.jpg,240.0,136.0,161.6125,12.04125,199.0,64.865
TRAIN,MESNOI,Mangeoires/img1746.jpg,240.0,135.0,104.59875,59.64,129.9725,86.6375
TRAIN,ROUGOR,Mangeoires/img1747.jpg,240.0,135.0,126.50125,42.15375,193.215,84.1825
TRAIN,PIEBAV,Mangeoires/img1748.jpg,240.0,136.0,95.1025,52.58125,182.13875,135.8225
TRAIN,PIEBAV,Mangeoires/img1749.jpg,240.0,136.0,74.23375,118.7475,172.1775,136.0
TRAIN,MESNOI,Mangeoires/img1750.jpg,240.0,135.0,161.98375,57.03,188.60125,83.9375
TRAIN,MESBLE,Mangeoires/img1751.jpg,240.0,136.0,81.77375,59.8,135.08,82.715
TRAIN,ROUGOR,Mangeoires/img1752.jpg,240.0,135.0,96.17,34.00875,139.9175,77.86
TRAIN,MESCHA,Mangeoires/img1753.jpg,240.0,136.0,52.82875,60.2825,107.82375,89.22625
TRAIN,ACCMOU,Mangeoires/img1754.jpg,240.0,136.0,0.0,51.6,31.6,105.3875
TRAIN,ACCMOU,Mangeoires/img1755.jpg,240.0,135.0,101.5525,39.2725,183.80375,87.755
TRAIN,VEREUR,Mangeoires/img1756.jpg,240.0,136.0,132.90875,45.08625,169.09,99.3575
TRAIN,ECUROU,Mangeoires/img1757.jpg,240.0,136.0,105.07375,61.715,154.8625,136.0
TRAIN,ACCMOU,Mangeoires/img1758.jpg,240.0,135.0,140.6275,37.34375,214.92,75.45375
TRAIN,VEREUR,Mangeoires/img1759.jpg,240.0,136.0,82.015,51.59875,114.1,122.755
TRAIN,MESNON,Mangeoires/img1760.jpg,240.0,135.0,152.65625,56.52625,197.53,81.785
TRAIN,ACCMOU,Mangeoires/img1761.jpg,240.0,135.0,146.89875,43.1325,220.4675,92.58
TRAIN,MESBLE,Mangeoires/img1762.jpg,240.0,135.0,180.6425,112.09,210.96625,135.0
TRAIN,ROUGOR,Mangeoires/img1763.jpg,240.0,136.0,3.86375,35.675,91.175,112.8625
TRAIN,VEREUR,Mangeoires/img1764.jpg,240.0,136.0,107.82375,46.2925,136.5275,95.2575
TRAIN,MESCHA,Mangeoires/img1765.jpg,240.0,135.0,151.72375,36.1375,216.6075,88.72
TRAIN,ACCMOU,Mangeoires/img1766.jpg,240.0,135.0,26.5375,38.55,133.15,102.71
TRAIN,PINARB,Mangeoires/img1767.jpg,240.0,135.0,63.95625,50.6375,142.115,95.9675
TRAIN,MESNON,Mangeoires/img1768.jpg,240.0,136.0,144.24625,50.3875,191.04,91.63875
TRAIN,PINARB,Mangeoires/img1769.jpg,240.0,135.0,57.99,45.97875,135.60875,99.1
TRAIN,ROUGOR,Mangeoires/img1770.jpg,240.0,135.0,118.16,29.5675,167.40625,79.18875
TRAIN,MESNON,Mangeoires/img1771.jpg,240.0,135.0,201.7375,67.7375,240.0,125.9325
TRAIN,MESNOI,Mangeoires/img1772.jpg,240.0,135.0,85.78625,59.705,136.615,90.74375
TRAIN,ACCMOU,Mangeoires/img1773.jpg,240.0,135.0,180.47,77.25125,236.84125,134.91875
TRAIN,ECUROU,Mangeoires/img1774.jpg,240.0,136.0,89.18875,58.6925,172.55,136.0
TRAIN,MESBLE,Mangeoires/img1775.jpg,240.0,135.0,144.46125,62.535,204.33125,120.59125
TRAIN,MESBLE,Mangeoires/img1776.jpg,240.0,135.0,113.22875,55.0175,169.32375,84.415
TRAIN,PINARB,Mangeoires/img1777.jpg,240.0,136.0,36.4275,41.95,113.13,126.61375
TRAIN,PIEBAV,Mangeoires/img1778.jpg,240.0,136.0,34.865,54.9525,133.75875,136.0
TRAIN,ECUROU,Mangeoires/img1779.jpg,240.0,136.0,82.4975,24.10125,151.72375,118.65375
TRAIN,ROUGOR,Mangeoires/img1780.jpg,240.0,135.0,114.45875,32.925,170.79375,85.3
TRAIN,SITTOR,Mangeoires/img1781.jpg,240.0,135.0,41.1325,7.99625,84.14875,68.47125
TRAIN,VEREUR,Mangeoires/img1782.jpg,240.0,136.0,95.5225,52.3225,132.18625,83.67875
TRAIN,MESCHA,Mangeoires/img1783.jpg,240.0,135.0,103.675,61.71625,132.92625,91.40125
TRAIN,PINARB,Mangeoires/img1784.jpg,240.0,135.0,85.44625,57.6625,174.085,88.76375
TRAIN,PIEBAV,Mangeoires/img1785.jpg,240.0,136.0,72.81,49.02375,211.30875,136.0
TRAIN,MESCHA,Mangeoires/img1786.jpg,240.0,135.0,96.7625,35.0075,144.6675,82.43875
TRAIN,ACCMOU,Mangeoires/img1787.jpg,240.0,135.0,80.32625,35.655,146.6575,82.44875
TRAIN,ROUGOR,Mangeoires/img1788.jpg,240.0,136.0,91.90375,14.69375,143.76375,55.69875
TRAIN,SITTOR,Mangeoires/img1789.jpg,240.0,135.0,114.47375,61.80875,141.42875,94.98375
TRAIN,PINARB,Mangeoires/img1790.jpg,240.0,135.0,101.33375,48.33125,187.1225,89.8
TRAIN,ECUROU,Mangeoires/img1791.jpg,240.0,136.0,73.5725,24.825,129.5325,116.00125
TRAIN,ACCMOU,Mangeoires/img1792.jpg,240.0,135.0,90.3275,50.78875,126.67875,77.245
TRAIN,PIEBAV,Mangeoires/img1793.jpg,240.0,136.0,87.51375,43.56875,173.8375,135.8225
TRAIN,MESBLE,Mangeoires/img1794.jpg,240.0,136.0,124.95,69.93,176.5675,99.11625
TRAIN,PIEBAV,Mangeoires/img1795.jpg,240.0,136.0,47.1975,50.21,173.36375,135.3475
TRAIN,MESCHA,Mangeoires/img1796.jpg,240.0,135.0,130.88,60.9275,212.52125,101.36
TRAIN,PIEBAV,Mangeoires/img1797.jpg,240.0,136.0,103.8775,50.68375,196.3675,135.8225
TRAIN,PINARB,Mangeoires/img1798.jpg,240.0,136.0,85.87375,42.915,159.925,94.05125
TRAIN,ROUGOR,Mangeoires/img1799.jpg,240.0,135.0,91.74375,23.5275,132.435,112.945
TRAIN,ECUROU,Mangeoires/img1800.jpg,240.0,136.0,72.0775,16.82125,175.98875,136.0
TRAIN,MESNOI,Mangeoires/img1801.jpg,240.0,135.0,137.855,75.88,175.03875,113.27375
TRAIN,PINARB,Mangeoires/img1802.jpg,240.0,135.0,120.91,54.29,210.9025,84.03875
TRAIN,ECUROU,Mangeoires/img1803.jpg,240.0,136.0,97.21125,38.57375,194.6575,124.92499999999998
TRAIN,MESNON,Mangeoires/img1804.jpg,240.0,136.0,133.3875,52.075,178.975,116.2375
TRAIN,ACCMOU,Mangeoires/img1805.jpg,240.0,136.0,6.475,46.3875,134.7375,124.3
TRAIN,MESNON,Mangeoires/img1806.jpg,240.0,135.0,176.23125,83.81375,221.1025,135.0
TRAIN,VEREUR,Mangeoires/img1807.jpg,240.0,136.0,125.91375,86.09125,180.6675,135.78
TRAIN,MESBLE,Mangeoires/img1808.jpg,240.0,135.0,130.8025,70.1025,196.375,115.45875
TRAIN,VEREUR,Mangeoires/img1809.jpg,240.0,136.0,106.135,47.74,142.075,84.64375
TRAIN,ECUROU,Mangeoires/img1810.jpg,240.0,136.0,119.2925,26.2575,191.15,135.585
TRAIN,MESCHA,Mangeoires/img1811.jpg,240.0,136.0,87.32125,61.97,119.88375,96.22125
TRAIN,MESNON,Mangeoires/img1812.jpg,240.0,136.0,4.82875,31.09625,105.6525,86.3325
TRAIN,MESCHA,Mangeoires/img1813.jpg,240.0,135.0,73.33125,31.79625,164.99,79.555
TRAIN,VEREUR,Mangeoires/img1814.jpg,240.0,136.0,91.18125,59.07625,120.125,89.95
TRAIN,MESNON,Mangeoires/img1815.jpg,240.0,135.0,159.35625,55.805,223.15375,81.2375
TRAIN,MESCHA,Mangeoires/img1816.jpg,240.0,136.0,129.29125,46.2925,181.39125,87.78
TRAIN,PINARB,Mangeoires/img1817.jpg,240.0,135.0,102.28625,51.72875,182.775,82.47625
TRAIN,ACCMOU,Mangeoires/img1818.jpg,240.0,136.0,0.0,46.2875,54.5125,103.4625
TRAIN,ACCMOU,Mangeoires/img1819.jpg,240.0,136.0,1.4525,63.9,131.225,127.3375
TRAIN,ACCMOU,Mangeoires/img1820.jpg,240.0,135.0,125.06375,50.65375,207.97375,87.10875
TRAIN,PIEBAV,Mangeoires/img1821.jpg,240.0,136.0,34.015,49.4275,111.92375,136.0
TRAIN,MESNOI,Mangeoires/img1822.jpg,240.0,135.0,117.815,63.46125,141.77125,89.3275
TRAIN,MESNON,Mangeoires/img1823.jpg,240.0,136.0,164.025,75.525,240.0,124.975
TRAIN,MESCHA,Mangeoires/img1824.jpg,240.0,136.0,93.83375,49.91,144.005,77.16625
TRAIN,ACCMOU,Mangeoires/img1825.jpg,240.0,136.0,168.85,47.2625,234.45,120.825
TRAIN,MESNOI,Mangeoires/img1826.jpg,240.0,135.0,178.90875,59.7,202.2,82.33875
TRAIN,MESNOI,Mangeoires/img1827.jpg,240.0,135.0,126.1425,58.96875,162.45375,92.4575
TRAIN,ACCMOU,Mangeoires/img1828.jpg,240.0,136.0,0.24625,6.975,72.84875,97.18625
TRAIN,ROUGOR,Mangeoires/img1829.jpg,240.0,136.0,22.4375,18.55375,143.5225,80.06125
TRAIN,ROUGOR,Mangeoires/img1830.jpg,240.0,136.0,135.89375,63.2525,217.2375,108.78625
TRAIN,PINARB,Mangeoires/img1831.jpg,240.0,136.0,41.975,58.11125,125.67249999999999,106.11125
TRAIN,VEREUR,Mangeoires/img1832.jpg,240.0,136.0,124.95,49.18625,194.89875,105.62875
TRAIN,PIEBAV,Mangeoires/img1833.jpg,240.0,136.0,107.435,107.8375,209.17375,136.0
TRAIN,PINARB,Mangeoires/img1834.jpg,240.0,135.0,121.1475,52.39375,203.19125,86.29
TRAIN,ECUROU,Mangeoires/img1835.jpg,240.0,136.0,81.29125,24.3425,185.01,119.3775
TRAIN,PIEBAV,Mangeoires/img1836.jpg,240.0,136.0,81.3475,38.35125,162.2175,136.0
TRAIN,PINARB,Mangeoires/img1837.jpg,240.0,136.0,134.115,54.975,194.89875,114.55375
TRAIN,SITTOR,Mangeoires/img1838.jpg,240.0,136.0,135.375,56.475,225.2875,112.575
TRAIN,MESCHA,Mangeoires/img1839.jpg,240.0,136.0,35.945,47.49875,102.75874999999999,106.3525
TRAIN,ACCMOU,Mangeoires/img1840.jpg,240.0,135.0,145.0175,39.7175,200.59125,71.845
TRAIN,MESNOI,Mangeoires/img1841.jpg,240.0,135.0,149.375,59.94625,207.53,82.34
TRAIN,PIEBAV,Mangeoires/img1842.jpg,240.0,136.0,117.87,47.60125,239.76625,135.585
TRAIN,SITTOR,Mangeoires/img1843.jpg,240.0,135.0,93.775,65.675,170.075,103.36
TRAIN,MESCHA,Mangeoires/img1844.jpg,240.0,136.0,23.6425,44.125,95.04,110.69375
TRAIN,PINARB,Mangeoires/img1845.jpg,240.0,135.0,92.95,47.27875,156.07,88.525
TRAIN,VEREUR,Mangeoires/img1846.jpg,240.0,136.0,134.115,61.48875,196.34625,135.78
TRAIN,PIEBAV,Mangeoires/img1847.jpg,240.0,136.0,82.58375,51.15,139.02625,136.0
TRAIN,PINARB,Mangeoires/img1848.jpg,240.0,135.0,109.34875,51.72875,195.59125,88.725
TRAIN,MESBLE,Mangeoires/img1849.jpg,240.0,136.0,33.29125,49.675,93.11,95.98125
TRAIN,VEREUR,Mangeoires/img1850.jpg,240.0,136.0,71.88375,60.04125,122.29625,107.55875
TRAIN,MESNOI,Mangeoires/img1851.jpg,240.0,135.0,152.98375,67.5,183.09625,118.42125
TRAIN,PIEBAV,Mangeoires/img1852.jpg,240.0,136.0,22.77125,46.415,133.0475,135.585
TRAIN,MESNOI,Mangeoires/img1853.jpg,240.0,135.0,116.97125,61.7675,149.81,88.7475
TRAIN,PINARB,Mangeoires/img1854.jpg,240.0,135.0,133.64625,46.54125,162.77,94.2875
TRAIN,SITTOR,Mangeoires/img1855.jpg,240.0,135.0,151.79125,55.66375,189.28875,84.93125
TRAIN,PIEBAV,Mangeoires/img1856.jpg,240.0,136.0,90.69875,50.875,196.82875,136.0
TRAIN,MESNON,Mangeoires/img1857.jpg,240.0,136.0,203.825,70.4125,222.875,81.75
TRAIN,PINARB,Mangeoires/img1858.jpg,240.0,136.0,137.73375,43.88,185.25125,107.07625
TRAIN,PINARB,Mangeoires/img1859.jpg,240.0,135.0,80.85875,64.91875,162.5,104.31375
TRAIN,MESCHA,Mangeoires/img1860.jpg,240.0,136.0,146.89875,59.8,239.75875,133.3675
TRAIN,PIEBAV,Mangeoires/img1861.jpg,240.0,136.0,110.9925,49.02375,221.26875,136.0
TRAIN,PIEBAV,Mangeoires/img1862.jpg,240.0,136.0,114.075,50.92125,239.76625,135.585
TRAIN,VEREUR,Mangeoires/img1863.jpg,240.0,136.0,122.055,61.00625,169.5725,88.98625
TRAIN,SITTOR,Mangeoires/img1864.jpg,240.0,135.0,114.53375,63.0275,165.67875,100.82375
TRAIN,ACCMOU,Mangeoires/img1865.jpg,240.0,135.0,116.44,42.31,152.0625,83.765
TRAIN,MESCHA,Mangeoires/img1866.jpg,240.0,136.0,1.9375,59.8,66.81875,136.0
TRAIN,ECUROU,Mangeoires/img1867.jpg,240.0,136.0,108.78875,13.97,200.68875,136.0
TRAIN,MESNOI,Mangeoires/img1868.jpg,240.0,135.0,147.08375,56.65625,199.94375,81.5675
TRAIN,PINARB,Mangeoires/img1869.jpg,240.0,136.0,84.4275,64.14125,155.34125,105.3875
TRAIN,ECUROU,Mangeoires/img1870.jpg,240.0,136.0,103.8775,80.565,188.0675,135.585
TRAIN,ROUGOR,Mangeoires/img1871.jpg,240.0,135.0,102.1075,46.195,156.27,75.675
TRAIN,SITTOR,Mangeoires/img1872.jpg,240.0,135.0,124.8125,44.15,155.175,84.2625
TRAIN,MESNOI,Mangeoires/img1873.jpg,240.0,135.0,150.445,60.6525,211.565,84.40125
TRAIN,PINARB,Mangeoires/img1874.jpg,240.0,135.0,139.8875,56.32,183.4375,91.11875
TRAIN,VEREUR,Mangeoires/img1875.jpg,240.0,136.0,42.94,43.88,95.275,133.60875
TRAIN,ACCMOU,Mangeoires/img1876.jpg,240.0,135.0,61.27125,33.96625,143.04,78.83125
TRAIN,MESBLE,Mangeoires/img1877.jpg,240.0,135.0,93.365,64.04625,119.0425,92.195
TRAIN,MESBLE,Mangeoires/img1878.jpg,240.0,136.0,80.80875,50.875,126.39625,87.2975
TRAIN,MESNOI,Mangeoires/img1879.jpg,240.0,135.0,150.88,58.63875,195.12375,83.11125
TRAIN,VEREUR,Mangeoires/img1880.jpg,240.0,136.0,162.095,72.10125,239.04,136.0
TRAIN,MESBLE,Mangeoires/img1881.jpg,240.0,136.0,59.34125,60.52375,112.40625,87.2975
TRAIN,MESNON,Mangeoires/img1882.jpg,240.0,136.0,96.4875,79.3375,174.6375,136.0
TRAIN,ROUGOR,Mangeoires/img1883.jpg,240.0,136.0,76.4625,9.625,175.85,63.6625
TRAIN,ECUROU,Mangeoires/img1884.jpg,240.0,136.0,78.5875,31.43875,168.31875,136.0
TRAIN,VEREUR,Mangeoires/img1885.jpg,240.0,136.0,91.6625,49.66875,132.4275,96.22125
TRAIN,PINARB,Mangeoires/img1886.jpg,240.0,135.0,120.1725,51.95375,151.045,88.325
TRAIN,MESNOI,Mangeoires/img1887.jpg,240.0,135.0,182.555,62.74375,209.02875,82.99625
TRAIN,SITTOR,Mangeoires/img1888.jpg,240.0,135.0,140.21,57.92125,196.97125,114.94
TRAIN,PINARB,Mangeoires/img1889.jpg,240.0,135.0,94.075,45.35375,153.32,91.475
TRAIN,MESBLE,Mangeoires/img1890.jpg,240.0,136.0,79.36125,57.87,123.02,102.49375
TRAIN,ROUGOR,Mangeoires/img1891.jpg,240.0,136.0,77.4325,0.24125,133.15,53.8625
TRAIN,MESCHA,Mangeoires/img1892.jpg,240.0,135.0,72.81,29.79,122.375,100.69999999999999
TRAIN,MESNOI,Mangeoires/img1893.jpg,240.0,135.0,148.515,55.32,193.30375,82.05375
TRAIN,ACCMOU,Mangeoires/img1894.jpg,240.0,135.0,140.6275,48.68,181.6325,95.95625
TRAIN,ROUGOR,Mangeoires/img1895.jpg,240.0,135.0,125.15,29.99125,180.945,95.86625000000001
TRAIN,ACCMOU,Mangeoires/img1896.jpg,240.0,135.0,41.01,53.2625,109.27124999999998,97.1625
TRAIN,PIEBAV,Mangeoires/img1897.jpg,240.0,136.0,108.38375,49.26125,239.76625,135.8225
TRAIN,MESCHA,Mangeoires/img1898.jpg,240.0,136.0,0.0,47.0125,69.475,116.965
TRAIN,MESCHA,Mangeoires/img1899.jpg,240.0,136.0,151.2375,62.2125,240.0,134.815
TRAIN,ACCMOU,Mangeoires/img1900.jpg,240.0,135.0,119.16,33.48375,163.78375,80.0375
TRAIN,VEREUR,Mangeoires/img1901.jpg,240.0,136.0,82.73875,51.11625,130.73875,91.3975
TRAIN,ECUROU,Mangeoires/img1902.jpg,240.0,136.0,78.735,44.84,171.6475,135.1475
TRAIN,MESCHA,Mangeoires/img1903.jpg,240.0,135.0,149.79375,30.83125,217.5725,69.42375
TRAIN,PINARB,Mangeoires/img1904.jpg,240.0,135.0,178.64375,103.49875,230.88875,134.87125
TRAIN,MESNOI,Mangeoires/img1905.jpg,240.0,135.0,161.1825,58.64,188.43,86.2625
TRAIN,SITTOR,Mangeoires/img1906.jpg,240.0,135.0,94.19125,72.96375,143.875,110.14875
TRAIN,MESNON,Mangeoires/img1907.jpg,240.0,135.0,176.04375,70.8625,206.745,104.1225
TRAIN,PINARB,Mangeoires/img1908.jpg,240.0,136.0,113.85375,68.48375,185.4925,93.3275
TRAIN,PIEBAV,Mangeoires/img1909.jpg,240.0,136.0,90.1225,35.03125,140.39875,136.0
TRAIN,ROUGOR,Mangeoires/img1910.jpg,240.0,136.0,61.4125,12.525,91.5625,40.3125
TRAIN,MESBLE,Mangeoires/img1911.jpg,240.0,136.0,126.155,57.62875,156.78875,77.4075
TRAIN,PINARB,Mangeoires/img1912.jpg,240.0,135.0,67.1275,52.37875,147.74625,99.87375
TRAIN,PINARB,Mangeoires/img1913.jpg,240.0,136.0,107.34125,66.795,160.88875,88.745
TRAIN,MESCHA,Mangeoires/img1914.jpg,240.0,136.0,175.36125,83.19625,210.33625,136.0
TRAIN,ACCMOU,Mangeoires/img1915.jpg,240.0,136.0,0.0,52.8,112.4125,116.4875
TRAIN,VEREUR,Mangeoires/img1916.jpg,240.0,136.0,131.70375,53.52875,171.26125,95.2575
TRAIN,MESCHA,Mangeoires/img1917.jpg,240.0,136.0,71.4,24.825,173.675,77.64875
TRAIN,SITTOR,Mangeoires/img1918.jpg,240.0,136.0,156.065,63.65875,239.5225,136.0
TRAIN,ECUROU,Mangeoires/img1919.jpg,240.0,136.0,100.34625,34.47375,184.5275,135.05625
TRAIN,MESNOI,Mangeoires/img1920.jpg,240.0,135.0,90.8025,54.9025,148.61125,86.15
TRAIN,ECUROU,Mangeoires/img1921.jpg,240.0,136.0,151.07125,0.88125,239.76625,135.3475
TRAIN,ACCMOU,Mangeoires/img1922.jpg,240.0,135.0,125.3175,52.19875,227.30875,96.295
TRAIN,ACCMOU,Mangeoires/img1923.jpg,240.0,135.0,107.34125,36.1375,144.72875,83.89625
TRAIN,PINARB,Mangeoires/img1924.jpg,240.0,136.0,40.5275,51.3625,100.82875,96.4625
TRAIN,MESNOI,Mangeoires/img1925.jpg,240.0,135.0,134.205,56.8425,185.63375,83.57125
TRAIN,VEREUR,Mangeoires/img1926.jpg,240.0,135.0,0.005,32.76125,86.35625,119.595
TRAIN,ROUGOR,Mangeoires/img1927.jpg,240.0,136.0,121.33125,42.67375,166.4375,98.15125
TRAIN,MESNON,Mangeoires/img1928.jpg,240.0,136.0,110.23625,76.68375,186.69875,136.0
TRAIN,ACCMOU,Mangeoires/img1929.jpg,240.0,135.0,29.91375,41.685,105.16999999999999,99.575
TRAIN,ECUROU,Mangeoires/img1930.jpg,240.0,136.0,72.125,39.2975,159.20125,135.53875
TRAIN,SITTOR,Mangeoires/img1931.jpg,240.0,135.0,53.645,64.33625,98.3525,132.37
TRAIN,MESNON,Mangeoires/img1932.jpg,240.0,135.0,163.925,56.7775,206.83875,88.9625
TRAIN,PIEBAV,Mangeoires/img1933.jpg,240.0,136.0,96.52625,49.02375,204.43125,135.8225
TRAIN,VEREUR,Mangeoires/img1934.jpg,240.0,136.0,148.82875,66.55375,208.6475,136.0
TRAIN,MESBLE,Mangeoires/img1935.jpg,240.0,135.0,64.51,50.18625,115.735,92.1625
TRAIN,MESNON,Mangeoires/img1936.jpg,240.0,136.0,67.06,26.2725,165.23125,88.50375
TRAIN,VEREUR,Mangeoires/img1937.jpg,240.0,136.0,96.24625,52.56375,122.77875,94.53375
TRAIN,PIEBAV,Mangeoires/img1938.jpg,240.0,136.0,7.83,49.9725,134.945,136.0
TRAIN,PINARB,Mangeoires/img1939.jpg,240.0,135.0,167.12375,58.87125,196.70375,88.4525
TRAIN,PINARB,Mangeoires/img1940.jpg,240.0,135.0,142.31375,57.18,240.0,100.4075
TRAIN,MESCHA,Mangeoires/img1941.jpg,240.0,135.0,169.33125,28.66,229.15,83.1725
TRAIN,SITTOR,Mangeoires/img1942.jpg,240.0,135.0,106.22375,57.0775,174.71875,92.575
TRAIN,PIEBAV,Mangeoires/img1943.jpg,240.0,136.0,102.45,43.095,148.4625,135.585
TRAIN,MESNON,Mangeoires/img1944.jpg,240.0,135.0,163.67875,66.30875,190.1525,90.1775
TRAIN,MESCHA,Mangeoires/img1945.jpg,240.0,136.0,128.5675,30.3725,178.015,81.50875
TRAIN,MESCHA,Mangeoires/img1946.jpg,240.0,135.0,156.78875,36.1375,225.77375,91.85625
TRAIN,VEREUR,Mangeoires/img1947.jpg,240.0,136.0,98.89875,48.4625,151.0,80.06125
TRAIN,MESBLE,Mangeoires/img1948.jpg,240.0,136.0,76.70875,55.21625,121.09,86.815
TRAIN,MESNOI,Mangeoires/img1949.jpg,240.0,135.0,161.12625,112.09,203.63125,135.0
TRAIN,MESNOI,Mangeoires/img1950.jpg,240.0,135.0,92.77,61.2425,154.115,90.79
TRAIN,MESCHA,Mangeoires/img1951.jpg,240.0,135.0,138.21625,37.1025,177.5325,90.1675
TRAIN,MESBLE,Mangeoires/img1952.jpg,240.0,135.0,26.63,51.16625,112.12375,93.5375
TRAIN,ACCMOU,Mangeoires/img1953.jpg,240.0,135.0,133.87375,36.62,196.105,82.44875
TRAIN,SITTOR,Mangeoires/img1954.jpg,240.0,135.0,146.78125,58.7775,225.2125,99.81625
TRAIN,ECUROU,Mangeoires/img1955.jpg,240.0,136.0,112.165,17.58875,189.83375,133.3675
TRAIN,PIEBAV,Mangeoires/img1956.jpg,240.0,136.0,64.7475,46.1775,150.59625,136.0
TRAIN,ACCMOU,Mangeoires/img1957.jpg,240.0,135.0,119.40125,37.1025,196.82875,81.2425
TRAIN,PIEBAV,Mangeoires/img1958.jpg,240.0,136.0,76.22625,51.84,140.6275,136.0
TRAIN,MESNOI,Mangeoires/img1959.jpg,240.0,135.0,165.26,60.76125,201.57125,82.38875
TRAIN,ECUROU,Mangeoires/img1960.jpg,240.0,136.0,88.045,30.855,190.31625,124.925
TRAIN,ECUROU,Mangeoires/img1961.jpg,240.0,136.0,98.5325,20.52125,191.61875,135.48875
TRAIN,VEREUR,Mangeoires/img1962.jpg,240.0,135.0,70.67625,58.24875,147.04,103.30875
TRAIN,SITTOR,Mangeoires/img1963.jpg,240.0,135.0,82.63875,59.09,143.63375,100.83625
TRAIN,MESNON,Mangeoires/img1964.jpg,240.0,135.0,158.895,49.4475,201.4575,112.6125
TRAIN,MESNON,Mangeoires/img1965.jpg,240.0,135.0,114.67375,61.3025,154.92,86.675
TRAIN,ROUGOR,Mangeoires/img1966.jpg,240.0,135.0,165.35125,32.00375,201.37625,122.45625
TRAIN,MESCHA,Mangeoires/img1967.jpg,240.0,135.0,85.61625,33.3475,135.41875,95.0075
TRAIN,PINARB,Mangeoires/img1968.jpg,240.0,135.0,97.345,46.48375,131.99125,94.63
TRAIN,PINARB,Mangeoires/img1969.jpg,240.0,135.0,94.79625,47.60125,161.04,88.3275
TRAIN,SITTOR,Mangeoires/img1970.jpg,240.0,135.0,148.825,52.6275,193.35,98.775
TRAIN,ACCMOU,Mangeoires/img1971.jpg,240.0,135.0,122.055,39.03125,154.37625,85.1025
TRAIN,MESCHA,Mangeoires/img1972.jpg,240.0,135.0,70.91375,69.45125,119.035,106.82375
TRAIN,ECUROU,Mangeoires/img1973.jpg,240.0,136.0,75.74375,22.895,180.185,135.78
TRAIN,MESBLE,Mangeoires/img1974.jpg,240.0,136.0,18.5775,26.03125,86.5975,74.99625
TRAIN,MESCHA,Mangeoires/img1975.jpg,240.0,135.0,100.0375,57.8175,131.9175,95.6575
TRAIN,MESBLE,Mangeoires/img1976.jpg,240.0,135.0,143.05625,62.85375,166.665,84.20625
TRAIN,SITTOR,Mangeoires/img1977.jpg,240.0,135.0,183.675,72.17625,239.39875,134.37875
TRAIN,ACCMOU,Mangeoires/img1978.jpg,240.0,135.0,142.79875,35.655,182.83875,80.51875
TRAIN,MESBLE,Mangeoires/img1979.jpg,240.0,136.0,0.4875,27.47875,97.4525,104.905
TRAIN,VEREUR,Mangeoires/img1980.jpg,240.0,136.0,112.40625,58.59375,133.6325,82.71375
TRAIN,MESNON,Mangeoires/img1981.jpg,240.0,135.0,181.3725,59.4025,208.45375,81.79625
TRAIN,MESCHA,Mangeoires/img1982.jpg,240.0,135.0,168.0575,33.06,226.81625,77.635
TRAIN,MESNON,Mangeoires/img1983.jpg,240.0,136.0,0.25,24.58375,81.77375,90.4325
TRAIN,PINARB,Mangeoires/img1984.jpg,240.0,136.0,45.5925,45.56875,138.4575,93.81
TRAIN,SITTOR,Mangeoires/img1985.jpg,240.0,135.0,152.12,59.9525,231.3625,92.825
TRAIN,ECUROU,Mangeoires/img1986.jpg,240.0,136.0,92.6275,8.66375,167.40125,136.0
TRAIN,ROUGOR,Mangeoires/img1987.jpg,240.0,135.0,78.8025,27.74125,110.48,86.41625
TRAIN,MESNON,Mangeoires/img1988.jpg,240.0,136.0,144.97,53.2875,238.3125,136.0
TRAIN,MESCHA,Mangeoires/img1989.jpg,240.0,136.0,87.075,22.175,130.0125,93.325
TRAIN,PIEBAV,Mangeoires/img1990.jpg,240.0,136.0,79.21375,38.115,132.5725,136.0
TRAIN,ACCMOU,Mangeoires/img1991.jpg,240.0,136.0,171.5,58.1125,230.5875,136.0
TRAIN,MESNON,Mangeoires/img1992.jpg,240.0,135.0,148.52375,59.6775,186.45,82.1575
TRAIN,MESNOI,Mangeoires/img1993.jpg,240.0,135.0,182.84375,55.865,210.4025,79.08375
TRAIN,ROUGOR,Mangeoires/img1994.jpg,240.0,136.0,95.76375,0.0,180.6675,66.075
TRAIN,ECUROU,Mangeoires/img1995.jpg,240.0,136.0,110.755,50.68375,182.13875,136.0
TRAIN,ECUROU,Mangeoires/img1996.jpg,240.0,136.0,85.87375,21.20625,145.4525,134.815
TRAIN,VEREUR,Mangeoires/img1997.jpg,240.0,136.0,137.25125,43.15625,171.985,100.08125
TRAIN,ROUGOR,Mangeoires/img1998.jpg,240.0,136.0,64.88875,29.65,155.82375,91.875
